MOVIE_ID,NAME,GENRES,STORYLINE,TAGS
27171397,阿娜,动作/惊悚/犯罪,巩俐确认加盟马丁·坎贝尔（《英伦对决》《007:大战皇家赌场》《007:黄金眼》）动作惊悚片《阿娜》（Ana，暂译）。《阿娜》影片故事背景将设定在欧洲，风格类似吕克·贝松的《尼基塔》。影片剧本由编剧理查德·温克(《伸冤人》《敢死队2》)打造，知名制片人亚瑟·萨科西安(《英伦对决》《尖峰时刻》)同吴征担任制片人，吴征也为该片注资。影片预计明年3月或4月开机。,巩俐/巩皇/美国/2019/动作/美国电影/惊悚/2022
26355628,Ingress,惊悚,,
26666902,回归,剧情/科幻,该片是以太空空间站为背景的科幻电影，讲述了独自留在的太空的宇航员重返地球的故事。,韩国电影/韩国/2020/金惠秀/剧情
26899272,乔治和塔米,音乐/传记,The story of the rise and waterfall of country and western icons m.youlady.cc  George Jones and Tammy Wynette.,美国电影/无法下载/Jessica·Chastain/JessicaChastain
28458097,Jigsaw,悬疑,,电锯惊魂/电锯惊魂系列/惊悚/血腥/恐怖/悬疑/美国/犯罪
25698277,太阳战士,动作/科幻,《速度与激情6》的男主角范·迪塞尔今日又有新片计划曝光，他邀请了《摩纳哥王妃》的编剧阿拉什·阿梅尔创作一部科幻片剧本，影片的故事完全是原创的，讲述在世界末日之后一队受过特训的士兵从外星人手中解放墨西哥的故事，片名目前暂定为《太阳战士》（Soldiers of the Sun），开机时间预计在2014年之后，范·迪塞尔会出任制片人和主演，环球影业任出品方。,范·迪塞尔/美国电影/科幻/译制片/电影/未上映2017/待看/北美
26666400,记忆碎片,悬疑/惊悚,克里斯托弗·诺兰的经典悬疑电影《记忆碎片》将被重拍，AMBI影业获得了影片的版权，并在近日的一场新闻发布会中公布了这一消息。,诺兰/毫无疑问难以超过原作/悬疑/美国/记忆碎片/美国电影/经典/剧情
27063833,逃离炼狱,动作/传记/犯罪,据Deadline消息，吉姆·谢里丹执导的越狱题材影片[逃离炼狱](H-Block，暂译)因资金短缺延缓拍摄。此前已确定卡司包括基里安·墨菲、詹米·多南、皮尔斯·布鲁斯南，影片改编自1983年发生在北爱尔兰美斯监狱的真实越狱事件。由于延迟开机，主演基里安·墨菲面临档期紧张问题。影片何时开机暂不确定。,英国/CillianMurphy/真实事件改编/电影/爱尔兰/剧情/时间待定/想买
20450379,The Man Who,剧情/传记,,BenedictCumberbatch/英国/传记/纪录片/无资源/Benedict_Cumberbatch
27073064,悬棺,动作/惊悚,沿着崖壁的冰雪，海拔小心地将洛克垂挂下去，洛克摘下“项圈”，看着它慢慢闪烁，面色紧张。这时，在冰雪覆盖的深处，也悄然出现红点闪烁。,
